image_id,model,nmpjpe,n_valid_joints,is_detection_failure,is_outlier,torso_length,n_persons_in_image,is_single_person,error_left_shoulder,error_right_shoulder,error_left_elbow,error_right_elbow,error_left_wrist,error_right_wrist,error_left_hip,error_right_hip,error_left_knee,error_right_knee,error_left_ankle,error_right_ankle
139,YOLOv8s,10.672569619499631,10,False,False,47.762432936357,1,True,5.804018853013292,7.605965848034692,3.958239524752958,,20.467513255898897,,7.876187145720885,5.481899543762331,16.05544551240695,6.527014193278956,25.22331091411225,7.726101404015109
785,YOLOv8s,8.664728348472147,12,False,False,94.86832980505137,1,True,15.211410150870371,7.94879658449164,18.523169685911952,3.5783038827250815,5.0965719935717,3.211273573103883,14.234895817166592,7.5396913844416185,8.160568419446156,5.233443802964395,8.73295745087917,6.505657436093215
885,YOLOv8s,18.129964763562512,12,False,False,51.29571132170798,3,False,4.3884538084128915,12.404041775318309,13.822519338149927,13.56760532957112,2.9203624179512366,2.1649790249012635,15.888910027495431,11.312708456934951,14.480091739282445,29.192994241906767,21.672604279815932,75.74430672300987
1000,YOLOv8s,4.890930270780071,9,False,False,113.1591799192624,11,False,3.736777805307015,2.292642281632474,2.6205537352027037,5.679346327910302,3.2247689673706086,,5.999138029057672,6.558268830735512,3.152678819228262,10.754197640576088,,
1490,YOLOv8s,11.417121963877937,12,False,False,29.34706118165838,1,True,2.869908571987335,10.256167479972698,6.63902719221315,3.2687511917630507,29.149626583985622,13.081655298207453,19.097715784998172,12.147910518208612,15.630804172925183,0.43432783263142977,10.406129859715097,14.023439079927465
2006,YOLOv8s,8.07529492673131,9,False,False,32.59601202601324,2,False,3.2740061442778017,11.242159966802689,10.166001922624918,13.355894248903969,2.665330629209584,,7.73397043094958,6.422096172512504,9.540094520774622,,8.278100304526138,
2153,YOLOv8s,10.790032294978102,12,False,False,53.75872022286245,4,False,6.601725888098498,8.030638288634231,7.723470717316867,6.893870193619225,11.252976129845367,9.435309267583019,18.570644901760616,6.093905474704451,15.192897618861117,4.901174209613638,25.718340214166265,9.065434635533915
2299,YOLOv8s,95.1044823092836,11,False,False,36.53080891521566,13,False,127.79511611152925,128.6278584316636,120.98231428224283,113.4836412978884,107.21610472623391,95.88465889415725,100.08149896490328,93.14676441816377,57.426440260294285,67.24622588844016,,34.258682126602984
2473,YOLOv8s,94.07899918770353,12,False,False,44.02556075736003,2,False,66.34999750601943,67.7407195110416,150.710859522628,154.10653688800392,239.77741139775412,228.8923600552481,42.633033185220086,32.77652427980415,39.635153439860844,28.84489574313285,48.692802809559446,28.787695914169873
2532,YOLOv8s,6.559393870869311,12,False,False,45.09988913511872,1,True,0.7986382371247084,8.697781836299686,4.01901735844786,12.619896943272781,2.2452125539344716,6.6909843209029045,8.453998080451958,11.894228080906748,2.3496040946756884,8.07628504658905,10.3499280063126,2.5171518915132842
2685,YOLOv8s,17.372781736164303,10,False,False,127.78301921616972,5,False,7.475263659665524,7.801960588014277,35.82015568224727,7.142306173414943,,,27.7720544687437,30.860662927107008,26.044946109126716,4.544366447354646,6.6680367732146335,19.59806453275434
3156,YOLOv8s,20.344496614228834,12,False,False,202.72210042321484,1,True,7.253582815836292,5.74737088015905,3.8260619682945087,3.8007844193491707,3.9192093525919782,8.81707692086105,27.636115703860543,26.071598860371108,34.21386194273872,5.013407781520873,98.99347403989267,18.841414685270056
3934,YOLOv8s,8.935428096088463,12,False,False,82.97590011563598,6,False,14.489907059700958,3.3934555375648086,5.0722695563271145,13.008100979150852,5.687727641172084,9.864462215851919,5.225831836458475,8.986384155898559,16.24171337920794,3.465567472015654,12.820389789517733,8.969327530195464
4765,YOLOv8s,14.630280966306685,12,False,False,47.71268175233918,1,True,18.73182683251423,13.661004054470945,20.344819915215368,5.435321464765617,37.33127984104769,9.229918951280926,12.49845006221276,8.083754797252778,15.11635296147526,12.266129692385181,11.044874745520945,11.819638277538504
5001,YOLOv8s,7.976330033752897,9,False,False,125.52788534823647,11,False,10.318077859637608,8.01635989468712,7.659762471986981,6.168443281829607,3.4597797408958906,5.665872608457575,1.9315218859770673,10.14495982728622,18.422192733018004,,,
5060,YOLOv8s,10.8307755079666,12,False,False,83.59575348066431,1,True,17.259722503913395,21.272035882070888,3.6405755967543487,9.281005400227054,9.964587049186218,3.611660278285734,4.179004465967096,11.993267161772769,15.831457888166781,5.928817060901484,6.8002596360938234,20.206913172259597
5529,YOLOv8s,6.780059585759197,12,False,False,89.56840960963859,1,True,5.269053433524422,9.331865713134512,10.634241253592524,7.485508018500704,7.541987219823179,5.3580541479426795,2.5238920011992616,7.7596881778344295,2.2457844182017848,11.09325426194146,6.459723376101953,5.657663007313452
5586,YOLOv8s,621.2122684100812,2,False,True,21.70829334609241,1,True,620.8602038786887,621.5643329414736,,,,,,,,,,
6460,YOLOv8s,36.09586444110772,12,False,False,27.518175811634027,1,True,33.03159468723372,6.379171193141634,49.93535525996031,19.897236576001415,77.37884341519839,5.031447002982541,11.065231600968982,10.086056543047018,36.72458431970757,54.03699532945805,21.744936150371284,107.83892121522175
6471,YOLOv8s,4.585206924722715,12,False,False,70.50709184188496,8,False,6.760435397135859,5.190716661649715,3.7321624758797673,2.6552260950347293,1.2520505475832229,5.052489914968774,1.6690477097940026,1.9691718834214549,1.7814877334610761,10.054742415088592,8.167080932182639,6.7378713304727444
7088,YOLOv8s,6.515600329576537,12,False,False,69.85162847063768,1,True,7.243298939016276,4.095557690867692,4.6705760693619975,7.541304024957704,3.6661766826212387,1.1692517090229362,5.031514037351297,10.82517383725072,11.19724942477643,13.154535860193779,3.9686361863665156,5.623929493131874
7278,YOLOv8s,34.30983880895321,10,False,False,64.92495668077107,1,True,16.388462928755963,24.371881522983756,10.11411830532667,62.41854681210906,7.307798631497901,91.1813629200853,20.683384077019724,25.22679493877637,26.093017380310705,59.31302057266661,,
7511,YOLOv8s,5.791342352106714,11,False,False,76.05918747922567,1,True,4.228156002489928,8.824192202024925,1.8948292495108507,3.6958125056202604,,8.20620841814979,6.400965183460625,5.772331348872334,7.952018460888011,9.964930720816714,4.043061690476557,2.7222600908638555
7816,YOLOv8s,13.109387969884686,8,False,False,73.62404498531713,7,False,8.88553678996464,11.624050732210488,12.631110266150095,,8.219357854777474,,6.068041871639494,18.870994753970358,12.571969718885937,,26.004041771479002,
7977,YOLOv8s,7.447552918373191,12,False,False,88.32326986700618,1,True,15.554324873238045,7.0049414542767225,3.0407332040553383,3.692730021309254,1.2749078291054312,11.785921325768177,5.751018931019258,7.2528004726320034,14.767565060190321,7.356998339030304,4.283788700461543,7.604904809391891
