image_id,model,nmpjpe,n_valid_joints,is_detection_failure,is_outlier,torso_length,n_persons_in_image,is_single_person,error_left_shoulder,error_right_shoulder,error_left_elbow,error_right_elbow,error_left_wrist,error_right_wrist,error_left_hip,error_right_hip,error_left_knee,error_right_knee,error_left_ankle,error_right_ankle
444142,MediaPipe_Heavy,5.09857343284592,12,False,False,128.35205491148164,1,True,11.914299870821,7.587914717053458,5.59720304003405,5.276401730610549,3.483108035423483,2.6038357118399578,3.9647938580247684,7.602994797588333,2.265860850838504,2.9525019682208935,4.503448221856559,3.4305183918394855
445602,MediaPipe_Heavy,50.27318960129696,10,False,False,37.52998800959041,1,True,42.900036089196504,30.36123240810126,,25.62522362267554,,1.6387227826312616,37.096928941316506,32.186412863118235,70.66345944635341,66.40081745473826,98.08315535611092,97.77590704872773
445834,MediaPipe_Heavy,8.776907593545065,5,False,False,68.18357573492314,4,False,6.601865030479825,5.821942976230296,,,,,6.483345552709639,13.835207955940037,,,11.142176452365526,
447088,MediaPipe_Heavy,23.415494107325184,10,False,False,70.45565981523414,3,False,9.34618702790467,14.79178494644075,15.939616053261318,,13.24039132849909,,20.815776575886606,18.033607792370958,6.23369507528094,24.34500781008427,15.557172744549415,95.85170171897386
447187,MediaPipe_Heavy,38.20399241548702,12,False,False,90.17344398435716,4,False,24.15331188551071,6.85367603202722,122.81396720430673,18.570852189018364,179.97247539445908,2.0437480802159382,29.952329264152894,27.96759854799607,7.040812283711991,13.840723791611422,16.94689995460009,8.291514358233728
447465,MediaPipe_Heavy,9.785885234367576,11,False,False,106.7379969832674,2,False,6.922948559823926,1.6586792207623344,6.395939493123967,0.8953301459084816,7.774394734898392,,14.519634315042417,15.065776435267072,9.229903152602425,9.448976846484344,18.808564348152352,16.924590325977633
447917,MediaPipe_Heavy,14.618921058704377,10,False,False,56.5,3,False,0.716851732420588,10.549855069973082,5.116157405796792,,4.823171276942046,,16.046653260701966,4.805756027534647,11.810705390833606,34.505968899723875,12.68847888797658,45.1256126351406
448076,MediaPipe_Heavy,5.548564484007308,10,False,False,83.00150601043333,6,False,4.40935694343187,1.6112056096265588,,7.204227860199378,,5.874911607933156,3.081953177375712,1.9851444663584863,9.38850194873172,1.1081491952995286,4.797937764899503,16.02425626621717
448256,MediaPipe_Heavy,8.871904577614393,8,False,False,138.86054155158692,3,False,12.973953012923701,6.23964548238733,,3.136219866491937,,1.1952236027151035,8.204825270000601,11.663575405399476,8.988319986767172,18.573473994229825,,
448263,MediaPipe_Heavy,11.098202497017597,9,False,False,76.59144860883622,2,False,4.3304111445583455,19.209925315148404,5.518414582494638,,,,17.364927508646698,32.62535438336335,7.096206078477656,2.164978089429874,6.029533764048053,5.544071606991356
448365,MediaPipe_Heavy,11.710899264595662,12,False,False,97.74456506629922,1,True,5.878011902558598,3.3298388644051524,4.700557571716898,20.333475357954548,4.173646590453172,23.3035128189006,3.9870386970344556,8.83739892899123,7.28183699200184,15.185593338996856,31.302604764933267,12.217275347201328
448410,MediaPipe_Heavy,25.948713085312455,4,False,False,39.319206502675,6,False,6.6940788932413104,30.17158854037681,,,,,22.928397638506663,44.000787269125034,,,,
449432,MediaPipe_Heavy,82.3634525605384,4,False,False,34.03307215048327,12,False,50.69999720355995,28.01509630867004,,,,,131.1868512500742,119.55186547984941,,,,
449579,MediaPipe_Heavy,5.277958647778001,12,False,False,74.48825410761081,1,True,5.100429814891933,5.586818880817073,0.6294752357335889,7.049513973998127,6.822538196832887,3.4627883518644786,2.5326499391630732,0.6958257852398766,3.318124108888998,7.04275082951259,12.78126776259507,8.313320893798322
449603,MediaPipe_Heavy,233.43364159155078,4,False,True,35.608987629529715,1,True,262.51813169951606,345.29781624455416,,,,,130.9702005308708,194.94841789126204,,,,
450559,MediaPipe_Heavy,16.31299338554201,12,False,False,70.28869041318099,1,True,7.382357649684869,16.062559863405593,10.788295600957674,5.3581731801821055,3.726567453650981,0.5771704712403213,14.548434718277816,4.853987207866687,33.7565339032681,19.540500026612897,70.21320382624637,8.9481367251107
451043,MediaPipe_Heavy,8.92822155327522,10,False,False,48.708315511830214,1,True,17.30737682338095,19.70877542476921,4.764316035922924,,6.048038880389981,,6.069662447085852,8.276924810746001,3.0176522515999835,12.23417170245626,9.004686259983071,2.8506108964179564
451084,MediaPipe_Heavy,7.932214316733262,11,False,False,88.670739254841,1,True,3.587461649432217,9.573354089659636,,20.140726787853822,1.8052629764384722,5.94382726151479,14.253174683424058,2.763584408257619,2.0703846918479476,7.203474658730694,10.611762719143355,9.301343557763257
451144,MediaPipe_Heavy,22.332040043714333,6,False,False,55.556277773083394,2,False,11.272624984812499,4.739692683383928,,,,,30.863533284206383,27.22529728794128,,,15.758506278110328,44.132585743831584
451435,MediaPipe_Heavy,,0,True,False,25.317977802344327,1,True,,,,,,,,,,,,
451714,MediaPipe_Heavy,11.087209021712267,11,False,False,116.31100549819007,2,False,8.154042973391237,11.208328358621241,10.873351080601507,8.295951192369438,10.256747117194882,15.83421629415101,11.83782756417733,19.93393199769975,,9.604169475171597,7.6968052879565,8.263927897500455
451879,MediaPipe_Heavy,14.06163609953495,6,False,False,179.33279120116322,4,False,15.693909718309229,4.135870483421771,,3.198527093230542,2.301313473113084,,37.17766953762574,21.86252629150933,,,,
452515,MediaPipe_Heavy,18.091694065654398,12,False,False,39.003204996512785,2,False,13.873594761449493,11.184206241588651,7.306000842804626,5.370048523770443,4.000721221328883,11.26445356037825,50.23089117812982,35.17336704340338,25.531088547142527,13.166763745954684,32.38915390474872,7.610039217153275
453001,MediaPipe_Heavy,5.2439190890161615,9,False,False,141.19578605610013,2,False,4.289995046400951,4.969907823426138,,6.905601553992932,,7.557747031004269,4.855579391619342,3.3360553148423135,,6.011531084187015,7.0820467363221535,2.1868078193503324
453166,MediaPipe_Heavy,4.25438574736336,8,False,False,130.63785821881802,4,False,4.684860044714816,5.34135704133584,4.443275640237822,1.503643639807575,4.373584165606411,2.4279132159916954,4.230700022869631,7.029752208343081,,,,
454067,MediaPipe_Heavy,6.912813429028051,6,False,False,220.93098469884208,1,True,5.210031477543266,2.165458001848713,,3.013917757183026,,2.6220128173347503,15.835281642494575,12.630178877763978,,,,
454404,MediaPipe_Heavy,6.381784869089257,10,False,False,175.04570831642803,1,True,2.9389907695452426,5.934700713238261,10.601182794644448,2.2756229935811265,6.628778788330274,1.3362512026455695,11.992120305080501,14.086213682712298,,5.155559427853155,,2.8684280132616937
455157,MediaPipe_Heavy,49.44799757745767,4,False,False,109.37092849564732,1,True,4.392635255749271,36.69029555169824,,,,,63.97376482244849,92.73529467993468,,,,
455219,MediaPipe_Heavy,246.83855207021082,10,False,True,51.86520991955976,1,True,324.7785420835187,417.47065880482353,236.42608271522954,,230.73187189272323,463.36906494537453,201.5442061177926,262.2190938174644,78.49883027688719,,69.98001029133358,183.36715975696106
455555,MediaPipe_Heavy,9.082469297253647,12,False,False,139.9365927840177,2,False,10.034285877760997,2.099199864832074,6.969232703595672,7.62259246186186,2.539504328670743,7.020808233305992,18.61821076550999,15.998943673876791,7.747140302036254,1.0776477479940578,9.331205804339557,19.930859803259764
455937,MediaPipe_Heavy,16.93112503454095,8,False,False,97.32676918505001,1,True,6.4323392252718605,1.0579059022083792,,5.443471252202636,,5.379382870155105,53.682030030830305,53.307500108624104,,3.745183659150038,,6.4011872278851785
456303,MediaPipe_Heavy,126.77320676180173,4,False,True,75.2013962636333,2,False,190.33079406104437,132.11176610518316,,,,,113.95184925911917,70.69841762186023,,,,
